камень (m)	stone	из камня; много камней|made of stone; many stones	due@2020-09-12 20:06:50
против (+g)	against; opposite	против войны; против школы|against war; opposite the school	deck#4	due@2020-10-12 20:06:53
развитие	development	общественное развитие|social development	due@2020-09-13 22:33:57
бог	God	Боже мой!|My goodness!	deck#5	due@2020-12-11 20:08:20
общество	society	развитие общества|development of society	deck#3	due@2020-09-20 22:28:22
ничего	nothing; all right, not too bad; never mind	-Как дела? -Ничего; -Простите -Ничего|- How are things? - All right; - I’m sorry - It doesn’t matter	deck#5	due@2020-12-11 20:09:03
условие	condition	хорошие условия|good conditions	due@2020-09-12 20:09:08
господин (pl господа)	gentleman; Mr	Дамы и господа! Это господин Смит|Ladies and Gentlemen! This is Mr Smith	deck#2	due@2020-09-13 20:09:39
солдат	soldier	много солдат|many soldiers	deck#6	due@2021-09-07 20:10:01
революция	revolution	Октябрьская революция|the October Revolution	deck#5	due@2020-12-11 20:10:08
начинаться/начаться	to begin	Занятия начинаются на следующей неделе|Classes begin next week; Собрание скоро начнётся|The meeting will soon begin	deck#4	due@2020-10-12 20:10:12
область (f)	oblast, province; area, field (of activity)	g pl областей	deck#2	due@2020-09-13 08:56:35
что-то	something; (coll) somewhat, somehow	g чего-то	deck#5	due@2020-12-10 22:38:00
власть (f)	power	g pl властей; власти authorities	deck#2	due@2020-09-13 20:10:37
судьба	fate	nom pl судьбы, g pl судеб	due@2020-09-12 20:10:45
действие	act, action	deck#2	due@2020-09-13 09:01:06
мера	measure	принять меры to take measures	due@2020-09-13 22:35:31
энергия	energy	deck#5	due@2020-12-11 20:10:52
ряд	row, line, series	nom pl ряды; pr в ряду: row, line; pr в ряде: series	due@2020-09-13 22:34:06
находиться/найтись	to be situated; to be found, turn up	i нахожусь, находишься; p: найдусь, найдёшься; past нашёлся, нашлась	deck#4	due@2020-10-12 20:11:00
положение	position	due@2020-09-12 20:11:13
глядеть/по- (на +a)	to look (at)	i: гляжу, глядишь; p: погляжу, поглядишь	due@2020-09-12 20:11:20
век	century; age, era	nom pl века; в прошлом веке last century	deck#3	due@2020-09-19 20:11:23
миллион	million	deck#5	due@2020-12-11 20:11:26
общественный	social, public	общественное мнение public opinion	deck#3	due@2020-09-19 20:11:34
основной	basic, fundamental	due@2020-09-12 20:12:07
генерал	general (noun)	deck#5	due@2020-12-11 20:12:13
интерес	interest	интерес к языкам interest in languages	deck#6	due@2021-09-07 20:12:14
легко	easily; it is easy	deck#4	due@2020-10-12 20:12:16
материал	material	deck#4	due@2020-10-12 20:12:17
цель (f)	target, purpose	с целью +g with the object of	deck#3	due@2020-09-19 20:12:21
огонь (m)	fire; light	g sg огня; nom pl. огни	deck#4	due@2020-10-12 08:35:21
закон	law	deck#3	due@2020-09-19 20:12:23
природа	nature	закон природы law of nature	deck#3	due@2020-09-18 22:32:32
масса	mass	трудящиеся массы the working masses	deck#3	due@2020-09-19 20:12:25
бой	battle	pr sg бою, nom pl бой, g pl боёв	deck#2	due@2020-09-14 22:31:45
политический	political	deck#4	due@2020-10-12 08:57:47
луч	ray, beam	g sg луча, nom pl лучи, g pl лучей	due@2020-09-12 20:12:29
волна	wave	nom pl волны, g pl волн, d pl волнам	deck#3	due@2020-09-20 22:38:12
процесс	process; trial, lawsuit	deck#4	due@2020-10-12 20:12:36
научный	scientific, scholarly	deck#3	due@2020-09-19 08:43:00
различный	different, various	deck#2	due@2020-09-13 20:12:55
мировой	world (adj)	deck#2	due@2020-09-14 22:30:45
система	system	deck#5	due@2020-12-11 20:13:18
лист	leaf (of plant); sheet (of paper)	(nom pl листья, g pl листьев) leaf (of plant); (nom pl листы, g pl листов) sheet (of paper); g sg листа	deck#2	due@2020-09-14 22:31:41
хоть	even if, if only, even, although	Заходи хоть на минуту Drop in if only for a moment	due@2020-09-13 22:33:33
ребёнок	child	g sg ребёнка; nom pl дети, g pl детей	deck#5	due@2020-12-11 20:13:32
связь (f)	connection, link, communication	отделение связи post office; в связи с +inst in connection with; торговые связи trade links	deck#3	due@2020-09-19 20:13:35
вообще	in general	deck#3	due@2020-09-19 20:13:38
верить/по-	to believe (+d) s.o. or sth, (в +a ) in s.o. or sth	i: верю, веришь	deck#3	due@2020-09-19 08:53:18
мужчина (m)	man	двое мужчин two men	deck#5	due@2020-12-11 08:58:28
что-нибудь	anything	g чего-нибудь	deck#4	due@2020-10-11 22:36:20
представлять/представить (+a)	to present, introduce	p: представлю, представишь; представить себе to imagine	deck#2	due@2020-09-13 20:13:45
искать/по- (+a or +g)	to search for, to look for	i: ищу, ищешь	deck#3	due@2020-09-19 20:13:48
писатель (m)	writer	deck#4	due@2020-10-12 20:13:50
промышленность (f)	industry	due@2020-09-13 22:36:27
учёный (m) (adj)	learned, scholarly; (as noun) scholar, scientist	due@2020-09-12 20:14:04
верно	faithfully, truly; it is true	due@2020-09-12 20:14:40
служить/по-	to serve	i служу, служишь/p послужу, послужишь; послужить примером to serve as an example	due@2020-09-12 20:14:44
правительство	government	deck#3	due@2020-09-20 22:25:23
экономический	economic	deck#5	due@2020-12-11 08:43:15
есть/съ- (+a)	to eat	i: ем, ешь, ест, едим, едите, едят, past ел, ела; p съем, съешь, съест, съедим, съедите, съедят, past съел, съела	deck#4	due@2020-10-12 20:15:14
рабочий (m) (adj)	(blue collar) worker; working	жизнь рабочего life of a worker; рабочий класс working class	deck#3	due@2020-09-20 22:36:13
современный	modern, contemporary	deck#2	due@2020-09-13 08:43:39
работник	worker, s.o. who works	партийные работники party workers	deck#2	due@2020-09-13 08:47:49
чёрт	devil	g sg чёрта, nom pl черти, g pl чертей	due@2020-09-12 20:15:21
качество	quality	deck#2	due@2020-09-14 22:34:56
международный	international	deck#5	due@2020-12-11 20:15:36
офицер	officer	deck#5	due@2020-12-11 20:15:38
проблема	problem	deck#5	due@2020-12-11 08:41:52
требовать/по- (+g)	to demand	i: требую, требуешь; p потребую	due@2020-09-12 20:15:43
коммунизм	communism	deck#6	due@2021-09-07 20:15:45
корабль (m)	ship	g sg корабля	deck#4	due@2020-10-12 08:42:21
класс	class; classroom	рабочий класс working class	deck#5	due@2020-12-11 08:48:58
километр	kilometre	deck#6	due@2021-09-07 20:15:46
число	number; date	nom pl числа, g pl чисел	deck#3	due@2020-09-19 20:15:49
база	base; depot	на базе +g on the basis of	deck#3	due@2020-09-19 20:15:52
палец	finger; toe	g sg пальца	deck#3	due@2020-09-19 20:15:57
количество	quantity	deck#2	due@2020-09-13 20:16:05
коммунист	communist	deck#6	due@2021-09-07 20:16:15
победа	victory	deck#3	due@2020-09-20 22:34:19
река	river	a sg реку, g sg реки, nom pl реки, d pl рекам	deck#3	due@2020-09-19 08:57:04
пить/вы- (+a or +g)	to drink, have an alcoholic drink	выпивать i/пить i; i: пью, пьёшь, past пил, пила, пило; p: выпью, выпьешь	deck#4	due@2020-10-11 22:39:25
человеческий	human (adj)	deck#3	due@2020-09-20 22:29:56
гора	mountain, hill	a sg гору, g sg горы, nom pl горы, g pl гор, d pl горам; в гору uphill	deck#3	due@2020-09-19 20:16:49
милый	nice, dear	deck#2	due@2020-09-13 20:16:53
политика (no pl)	politics; policy, policies	deck#5	due@2020-12-11 20:16:56
производство	production	производство машин car production	due@2020-09-13 22:38:04
национальный	national; ethnic	национальное меньшинство ethnic minority	deck#6	due@2021-09-07 20:17:05
холодный	cold	deck#5	due@2020-12-11 08:40:51
государственный	state (adj)	deck#4	due@2020-10-12 20:17:10
откуда	from where	Откуда он знает? How does he know?	deck#5	due@2020-12-11 20:17:16
сложный	complicated, complex	deck#3	due@2020-09-19 20:17:19
богатый	rich	deck#4	due@2020-10-12 20:17:22
бросать/бросить (+a)	to throw; abandon, give up	p: брошу, бросишь	due@2020-09-12 20:17:26
строительство	construction	deck#2	due@2020-09-14 22:36:53
значение	meaning, importance	deck#2	due@2020-09-13 20:17:40
председатель (m)	chairman	deck#2	due@2020-09-13 08:58:01
характер	character	deck#5	due@2020-12-11 08:40:52
необходимый	essential	deck#2	due@2020-09-14 22:33:50
смеяться/за-/рас- (над +inst)	to laugh (at)	i: смеюсь, смеёшься	due@2020-09-12 20:20:24
бороться (i) (с +inst)	to struggle (against)	i: борюсь, борешься; за +a for	due@2020-09-12 20:21:03
изделие	(manufactured) article	due@2020-09-12 20:21:09
особый	special	due@2020-09-12 20:21:13
смерть (f)	death	nom pl смерти, g pl смертей	deck#2	due@2020-09-13 20:21:24
статья	article (newspaper, journal)	g pl статей	deck#2	due@2020-09-13 20:22:17
счёт	bill, account; count, score	nom pl счета; счёты abacus	deck#2	due@2020-09-13 20:22:21
весьма	very, extremely	due@2020-09-13 22:36:44
сельский	rural, country	сельское хозяйство agriculture	due@2020-09-13 22:38:06
средство	means; (pl) resources	транспортные средства means of transport	due@2020-09-13 22:34:24
подобный	similar	due@2020-09-13 22:37:38
пример	example	deck#4	due@2020-10-12 20:23:32
революционный	revolutionary	deck#5	due@2020-12-11 20:23:36
скорость (f)	speed	nom pl скорости, g pl скоростей	deck#4	due@2020-10-12 20:23:39
факт	fact	deck#5	due@2020-12-11 20:23:40
малый	small	deck#4	due@2020-10-12 20:23:43
чай	tea	nom pl чай, g pl чаёв	deck#5	due@2020-12-11 20:23:46
тёмный	dark	deck#2	due@2020-09-13 20:23:51
явление	phenomenon	due@2020-09-12 20:24:16
состоять (i) (из +g)	to consist (of)	состоит	deck#3	due@2020-09-20 22:37:05
ясно	clearly; it is clear	deck#4	due@2020-10-12 20:24:27
точка	dot, point; full stop	g pl точек; точка зрения point of view	deck#3	due@2020-09-19 20:24:40
стоить (i)	to cost, to be worth	стоит; Сколько это стоит? How much is this?	due@2020-09-12 20:24:44
ум	mind, intellect	g sg ума	deck#2	due@2020-09-13 08:58:05
вполне	fully, entirely	deck#2	due@2020-09-13 20:24:51
событие	event	due@2020-09-12 20:24:56
существовать (i)	to exist	существую, существуешь	deck#4	due@2020-10-12 08:40:44
кабинет	study, office	due@2020-09-12 20:25:00
спасибо	thank you	deck#6	due@2021-09-07 20:25:01
враг	enemy	g sg врага	due@2020-09-12 20:25:07
глубокий	deep	deck#2	due@2020-09-13 20:25:11
французский	French (adj)	deck#5	due@2020-12-10 22:34:22
близкий	close, near	deck#3	due@2020-09-20 22:29:05
ах	ah!, oh!	deck#6	due@2021-09-07 20:25:19
деятельность (f)	activity	no pl	due@2020-09-12 20:25:24
приводить/привести (+a)	to bring (s.o.); (к +d) lead to	i: привожу, приводишь; p: приведу, приведёшь, past привёл, привела	due@2020-09-13 22:35:39
трубка	tube, pipe; telephone receiver	g pl трубок	due@2020-09-12 20:25:49
английский	English; British (adj)	deck#5	due@2020-12-11 08:42:54
сей	this (=этот) (bookish; used in set phrases)	f сня, n сие, nom pl сии; сего месяца of this month; до сих пор up till now	due@2020-09-12 20:25:52
температура	temperature	deck#6	due@2021-09-07 20:25:54
состояние	state, condition; fortune	due@2020-09-13 22:34:52
счастье	happiness, luck	deck#3	due@2020-09-19 20:26:05
смысл	sense, meaning	deck#2	due@2020-09-14 22:32:35
рубль (m)	rouble	g sg рубля	deck#4	due@2020-10-12 20:26:46
вчера	yesterday	deck#5	due@2020-12-11 20:26:48
правый	right; right-wing	прав -а -о -ы (short forms) Она права She’s right	deck#4	due@2020-10-12 20:26:51
автор	author	deck#5	due@2020-12-11 20:26:53
большинство	majority	deck#4	due@2020-10-12 20:26:57
известно	it is (well) known	due@2020-09-12 20:27:51
мелкий	small, petty, fine	due@2020-09-13 22:32:10
течение	flow, current; course	в течение +g during, in the course of	due@2020-09-12 20:28:25
оружие	arms, weapons	no pl	deck#2	due@2020-09-13 20:28:28
муж	husband	nom pl мужья, g pl мужей, d pl мужьям	deck#4	due@2020-10-12 20:28:31
происходить/произойти	to happen; to originate	i: происхожу, происходишь; p: произойдёт, past произошло	due@2020-09-12 20:28:38
свободный	free	deck#4	due@2020-10-12 20:28:42
идея	idea	deck#4	due@2020-10-12 08:56:57
усилие	effort	приложить все усилия to make every effort	due@2020-09-13 22:38:08
линия	line	deck#3	due@2020-09-20 22:38:31
искусство	art	deck#4	due@2020-10-12 20:28:50
состав	composition, make-up	deck#2	due@2020-09-14 22:32:48
капитализм	capitalism	deck#6	due@2021-09-07 20:29:45
литература	literature	deck#6	due@2021-09-07 20:29:46
страница	page	deck#4	due@2020-10-12 20:29:48
бить/по- (+a)	to beat, hit	i: бью, бьёшь, p: бить/побить; побью, побьёшь	deck#3	due@2020-09-20 22:37:45
иначе	otherwise	due@2020-09-13 22:31:57
читатель (m)	reader	deck#4	due@2020-10-12 08:41:59
наиболее	(the) most	due@2020-09-12 20:30:34
рост	growth, increase; height	deck#3	due@2020-09-19 20:30:38
американец	American (noun)	g sg американца	deck#6	due@2021-09-07 20:30:39
корень (m)	root	g sg корня, nom pl корни, g pl корней	due@2020-09-12 20:30:43
немец	German (noun)	g sg немца	deck#4	due@2020-10-11 22:40:07
небо	serious	deck#2	due@2020-09-13 08:45:52
свойство	characteristic, property	due@2020-09-12 20:31:13
взглядывать/взглянуть (на +a)	to look, glance (at)	p: взгляну, взглянешь	deck#2	due@2020-09-13 08:39:15
высоко	high (up); highly; it is high	deck#3	due@2020-09-19 20:31:16
население	population	due@2020-09-12 20:31:30
стекло	glass (material)	nom pl стёкла, g pl стёкол, d pl стёклам; двойные стёкла double glazing	deck#2	due@2020-09-12 22:37:57
театр	theatre	deck#6	due@2021-09-07 20:31:32
надежда	hope	due@2020-09-12 20:31:35
довольно	fairly, rather; contentedly; (+g) enough	deck#3	due@2020-09-18 22:38:55
край	edge; region, area	pr sg в краю, nom pl края, g pl краёв	deck#3	due@2020-09-20 22:36:47
мужик	(Russian) peasant	g sg мужика	due@2020-09-12 20:31:39
степь (f)	steppe	pr sg о степи, в степи; nom pl степи, g pl степей	due@2020-09-13 22:37:34
цвет	colour; blossom; prime	nom pl цвета; в цвету in blossom	deck#4	due@2020-10-12 20:32:06
дед	grandfather	deck#4	due@2020-10-12 20:32:09
основа	base, foundation	due@2020-09-13 22:35:41
рано	early; it is early	deck#3	due@2020-09-19 20:32:14
технический	technical; engineering	deck#5	due@2020-12-11 20:32:19
счастливый	happy, lucky	short forms счастлив, счастлива	deck#2	due@2020-09-13 08:40:25
круг	circle	pr sg в кругу, nom pl круги	deck#4	due@2020-10-12 20:32:21
момент	moment; feature (of a situation)	важные моменты ситуации important features of the situation	deck#6	due@2021-09-07 20:32:22
необходимо	it is essential; it is necessary	due@2020-09-12 20:32:33
строй	system, structure; military formation	pr sg в строю	due@2020-09-12 20:33:13
дочь (f)	daughter	g, d, pr sg дочери, inst sg дочерью, nom pl дочери, g pl дочерей, d pl дочерям, inst pl дочерьми, pr pl дочерях	deck#4	due@2020-10-12 20:33:15
использовать (i/p) (+a)	to make use of	использую	deck#4	due@2020-10-11 22:38:34
министр	minister (government)	deck#5	due@2020-12-10 22:33:05
синий	dark blue	deck#4	due@2020-10-12 20:33:20
передавать/передать (+a)	to pass, hand over; transmit, convey	i: передаю, передаёшь; p: передам -дашь -даст -дадим -дадите -дадут, f past передала	deck#2	due@2020-09-13 20:33:26
программа	programme	deck#5	due@2020-12-11 08:42:55
десяток	ten; a decade	g sg десятка	deck#3	due@2020-09-20 22:30:15
кровь (f)	blood	pr sg о крови, в крови; g pl кровей	deck#3	due@2020-09-19 20:33:31
отдавать/отдать (+a)	to give back; to give away; to return	i: отдаю, отдаёшь; p: отдам, отдашь, отдаст, отдадим, отдадите, отдадут; f past отдала	deck#3	due@2020-09-20 22:33:17
отдельный	separate, individual	due@2020-09-12 20:34:21
свобода	freedom	deck#3	due@2020-09-19 20:34:24
хватать/хватить (+g)	(3rd pers +g) to be enough, suffice	i: Времени не хватает There isn’t enough time; p: хватит; Времени хватит There will be enough time	deck#3	due@2020-09-19 20:34:30
внутренний	inner, interior, internal	deck#3	due@2020-09-19 20:34:35
выступать/выступить	to appear in public; protrude; to speak (publicly)	выступать с речью to make a speech; p: выступлю, выступишь	due@2020-09-12 20:34:58
как-то	somehow; (coll) once, at one time	deck#3	due@2020-09-20 22:26:55
занимать/занять (+a)	to occupy	p: займу, займёшь, past занял, заняла, заняло	deck#3	due@2020-09-19 20:35:15
представитель (m)	representative	due@2020-09-12 20:35:26
фронт	front (war)	nom pl фронты, g pl фронтов	deck#4	due@2020-10-12 20:35:30
богатство	wealth, riches	deck#2	due@2020-09-12 22:39:58
желать/по- (+g)	to want, wish (for)	deck#2	due@2020-09-13 20:35:33
какой-нибудь	any; any kind of	deck#3	due@2020-09-20 22:31:04
глубина	depth	nom pl глубины	deck#2	due@2020-09-14 22:26:24
мимо (+g)	past	пройти мимо дома to walk past the house	deck#2	due@2020-09-13 20:35:59
управление	management; administration; control	due@2020-09-12 20:36:38
слава	glory, fame	due@2020-09-12 20:36:41
сотня	a hundred	g pl сотен	due@2020-09-12 20:36:53
страшный	terrible, dreadful	deck#2	due@2020-09-14 22:32:18
тем	(by) so much	inst of тот; тем лучше so much the better	due@2020-09-12 20:37:22
весна	spring (season)	nom pl вёсны, g pl вёсен, d pl вёснам	deck#4	due@2020-10-12 20:37:25
действовать/по-	to act, function, affect	i: действую, действуешь	deck#2	due@2020-09-13 20:37:30
пол	floor; sex	(pr sg на полу, nom pl полы) floor; (nom pl полы, g pl полов) sex	due@2020-09-12 20:37:51
процент	percent, percentage	пять процентов 5 per cent; проценты interest	deck#5	due@2020-12-10 22:31:37
родина	homeland, native land	на родине in one’s homeland	deck#3	due@2020-09-19 20:37:54
сцена	stage (theatre); scene	due@2020-09-13 22:37:41
значительный	significant	due@2020-09-12 20:38:24
метр	metre (measurement)	deck#3	due@2020-09-19 20:38:33
чужой	someone else’s; foreign	due@2020-09-12 20:38:38
воля	will; freedom, liberty	deck#2	due@2020-09-13 20:38:43
зуб	tooth	nom pl зубы, g pl зубов	deck#3	due@2020-09-19 20:38:45
менее	less	тем не менее none the less	deck#3	due@2020-09-19 20:38:51
метод	method	deck#5	due@2020-12-10 22:39:52
прощать/простить (+a)	to forgive (s.o. or sth), pardon	p: прощу, простишь; Простате! Excuse mе	due@2020-09-13 22:36:57
связывать/связать (+a)	to tie; to connect, bind	i вязать or связывать; p свяжу, свяжешь	deck#2	due@2020-09-13 08:37:35
яркий	bright	deck#3	due@2020-09-20 22:30:21
песок	sand	g sg песка	due@2020-09-12 20:39:23
уровень (m)	level; standard	g sg уровня	deck#2	due@2020-09-14 22:30:02
исторический	historical; historic	deck#5	due@2020-12-11 20:39:28
источник	source	due@2020-09-12 20:39:32
половина	half	deck#3	due@2020-09-18 22:32:51
служба	service	due@2020-09-13 22:35:28
ладно	harmoniously; all right (unenthusiastic agreement)	Ладно, пусть будет по-твоему All right, have it your own way	deck#3	due@2020-09-20 22:31:00
мешать/по- (+d)	to disturb, hinder, prevent; (+a) stir	due@2020-09-12 20:40:32
село	village	nom pl сёла; на селе in the country	due@2020-09-12 20:40:35
впрочем	however, but; or rather	due@2020-09-12 20:40:38
горячий	hot	deck#3	due@2020-09-19 20:40:42
образование	education; formation	deck#2	due@2020-09-13 20:40:51
тонна	ton (1,000 kilogrammes)	deck#5	due@2020-12-11 20:40:54
вызывать/вызвать (+a)	to summon; cause	p: вызову, вызовешь	due@2020-09-12 20:41:08
зрение	eyesight, vision	due@2020-09-12 20:41:12
морской	sea, marine; naval	deck#3	due@2020-09-20 22:38:28
остальной	the rest (of)	Где остальные? Where are the others?	due@2020-09-12 20:41:31
семя (n)	seed	g sg семени, nom pl семена, g pl семян, d pl семенам	due@2020-09-13 22:28:02
сильно	strongly; very much	deck#3	due@2020-09-19 20:41:41
тонкий	thin, slender; fine, subtle	due@2020-09-12 20:41:46
флот	fleet	deck#5	due@2020-12-11 20:41:48
беседа	talk, discussion	deck#2	due@2020-09-14 22:27:55
данный	given	данные data	deck#2	due@2020-09-14 22:29:45
достаточно	sufficiently; (+g) enough	deck#4	due@2020-10-12 20:42:01
единственный	only, sole	deck#2	due@2020-09-13 08:50:51
лампа	lamp	deck#5	due@2020-12-11 20:42:03
продукция	production, output	deck#3	due@2020-09-18 22:40:00
центр	centre	deck#5	due@2020-12-11 20:42:05
вовсе	at all	вовсе не not at all	due@2020-09-12 20:42:07
западный	western	deck#4	due@2020-10-12 20:42:09
корреспондент	correspondent	deck#5	due@2020-12-10 22:40:26
пожалуй	very probably	due@2020-09-12 20:42:17
приём	reception; method, device	часы приёма consulting hours	due@2020-09-12 20:42:26
прочий	other	и прочее (abbr и пр. or и проч.) etcetera; между прочим by the way	due@2020-09-13 22:26:37
страшно	terribly; it is terrible	due@2020-09-12 20:43:05
возле (+g)	by, near	due@2020-09-12 20:43:08
вон	out, away; over there	Вон отсюда! Get out! вон там over there	due@2020-09-12 20:43:10
партийный	party (adj)	партийное руководство party leadership	deck#2	due@2020-09-12 22:33:16
телефон	telephone	deck#5	due@2020-12-11 08:56:54
удаваться/удаться (+d)	to succeed	i: удаётся; Ему всё удаётся He’s successful at everything; p: удастся, past удалось; Ей удалось найти место She managed to find a seat	due@2020-09-12 20:43:14
быстрый	quick, fast	deck#4	due@2020-10-11 22:39:34
крестьянин	peasant	nom pl крестьяне, g pl крестьян, d pl крестьянам	deck#2	due@2020-09-14 22:25:36
выход	exit, way out	deck#5	due@2020-12-11 20:43:22
пытаться/по- (+inf)	to attempt	deck#3	due@2020-09-18 22:37:54
стих	line of poetry	g sg стиха; стихи verses, poetry	due@2020-09-12 20:43:25
период	period	deck#4	due@2020-10-11 22:40:08
убивать/убить (+a)	to kill; to murder	p: убью, убьёшь	deck#2	due@2020-09-13 20:43:31
дружба	friendship	deck#2	due@2020-09-14 22:31:11
едва	hardly, scarcely, only just	едва (ли) не nearly, almost	due@2020-09-13 22:30:07
неужели	really? is it possible?	Неужели он не знает? Does he really not know?	deck#2	due@2020-09-13 08:54:13
степень (f)	degree, extent	g pl степеней	due@2020-09-13 22:33:41
боевой	fighting, battle	due@2020-09-12 20:43:38
войска (n, pl)	troops, army	sg войско	due@2020-09-12 20:43:41
карта	map, card	deck#4	due@2020-10-12 20:43:44
направление	direction	due@2020-09-13 22:35:35
человечество	mankind	due@2020-09-12 20:43:52
вроде (+g)	like, such as	что-то вроде песка something like sand	due@2020-09-13 22:36:08
громадный	enormous	deck#3	due@2020-09-20 22:37:17
лёгкий	light, easy	deck#5	due@2020-12-11 20:44:06
пользоваться/вос- (+inst)	to use, make use of	i: пользуюсь, пользуешься; p воспользуюсь	deck#4	due@2020-10-12 20:44:11
предложение	offer, suggestion; sentence (grammar)	deck#3	due@2020-09-19 20:44:17
элемент	element	deck#4	due@2020-10-12 20:44:19
являться/явиться	to appear	p: явлюсь, явишься	due@2020-09-12 20:44:22
вероятно	probably	due@2020-09-12 20:44:30
печь/ис- (+a)	to bake	i: пеку, печёшь, пекут; past пёк, пекла	due@2020-09-12 20:44:33
печь (f)	stove	pr sg о печи, в печи; g pl печей	due@2020-09-12 20:44:35
казаться/по-	to seem, to appear, to show oneself	i: казаться or показываться; Кажется, всё хорошо|It seems all is fine; покажусь, покажешься	deck#2	due@2020-09-13 20:44:39
умный	intelligent	deck#3	due@2020-09-19 20:44:42
глава	head, chief; chapter	nom pl главы	deck#3	due@2020-09-19 20:44:45
плакать/за-	to cry, weep, p: to begin to cry	i: плачу, плачешь; p заплачу, заплачешь	deck#3	due@2020-09-19 20:44:48
сквозь (+a)	through	due@2020-09-12 20:44:51
способ	way, method	due@2020-09-13 22:32:25
способный	able, capable	due@2020-09-12 20:44:57
церковь (f)	church	g sg церкви, inst sg церковью, nom pl церкви, g pl церквей, d pl церквам	deck#4	due@2020-10-11 22:39:40
часы (m, pl)	watch, clock	g pl часов	deck#3	due@2020-09-19 20:45:01
честь (f)	honour	pr sg о чести, в чести, g pl честей	due@2020-09-12 20:45:04
открытый	open (adj)	deck#3	due@2020-09-19 20:45:09
память (f)	memory	no pl	due@2020-09-12 20:45:13
понятно	understandably; I see! I understand!	deck#3	due@2020-09-19 20:45:16
совещание	meeting, conference	на совещании at a meeting	due@2020-09-12 20:45:20
замечательный	remarkable, splendid	due@2020-09-12 20:45:25
знаменитый	famous	due@2020-09-12 20:45:32
предмет	object, article; subject, topic	due@2020-09-12 20:45:35
слеза	tear	nom pl слёзы, g pl слёз, d pl слезам; слёзы радости tears of joy	due@2020-09-12 20:45:38
где-то	somewhere	deck#5	due@2020-12-11 20:45:42
дно	bottom (of sea, river, well, vessel)	nom pl донья, g pl доньев; на дне моря at the bottom of the sea	due@2020-09-12 20:45:47
магазин	shop, store	deck#5	due@2020-12-11 20:45:51
вещество́	substance, matter	due@2020-09-13 22:36:18
создание	creation; creature	due@2020-09-12 20:46:11
старуха	old woman	deck#2	due@2020-09-14 22:25:27
карман	pocket	due@2020-09-12 20:46:17
музей	museum	deck#5	due@2020-12-11 20:46:18
падать/пасть	to fall	пасть: паду, падёшь; past пал, пала/упасть: упаду, упадёшь; past упал упала	deck#3	due@2020-09-19 09:01:19
ясный	clear	deck#4	due@2020-10-12 20:46:21
поверхность (f)	surface	due@2020-09-12 20:46:26
близко	it is near, it is not far; near, close; closely	deck#4	due@2020-10-12 20:46:29
заявлять/заявить (о +pr)	to announce	i заявляю, заявляешь; p: заявлю, заявишь	due@2020-09-13 22:35:54
золотой	gold, golden	deck#4	due@2020-10-12 20:46:39
колено	knee	nom pl колени, g pl коленей; колен in set phrases: встать с колен to get up from one’s knees	due@2020-09-12 20:46:41
равный	equal (adj)	due@2020-09-12 20:46:46
следующий	following, next	deck#3	due@2020-09-19 20:46:49
снимать/снять (+a)	to take off; photograph; rent	p: сниму, снимешь, f past сняла	due@2020-09-12 20:46:58
страх	fear	deck#4	due@2020-10-12 20:47:01
тёплый	warm	deck#4	due@2020-10-12 08:47:29
высота	height	nom pl высоты	deck#2	due@2020-09-13 09:01:25
музыка	music	deck#6	due@2021-09-07 20:47:02
остров	island	nom pl острова	deck#3	due@2020-09-19 20:47:04
относиться/отнестись (к +d)	to relate to; to regard, treat	i: отношусь, относишься; p отнесусь, отнесёшься, past отнёсся, отнеслась	deck#3	due@2020-09-19 20:47:09
переставать/перестать (+inf)	to cease, stop	i перестаю, перестаёшь; p перестану, перестанешь	due@2020-09-12 20:47:22
столь	so	столь важно so important	due@2020-09-12 20:47:27
мирный	peace, peaceful	мирный договор peace treaty	deck#3	due@2020-09-18 22:35:24
трудный	difficult	deck#4	due@2020-10-12 20:47:31
долгий	long (in time)	deck#3	due@2020-09-19 20:47:37
железный	iron (adj)	due@2020-09-13 22:35:13
прямой	straight, direct	deck#3	due@2020-09-19 20:47:44
социальный	social	социальное положение social status	deck#4	due@2020-10-12 20:47:47
волос	(a) hair	nom pl волосы, g pl волос, d pl волосам	deck#2	due@2020-09-13 20:47:51
воспитание	upbringing	due@2020-09-12 20:47:58
дитя (n)	child	g, d, pr sg дитяти; inst дитятею; nom pl дети, g pl детей, d pl детям, inst pl детьми, pr pl детях	due@2020-09-12 20:48:08
покупать/купить (+a)	to buy	p: куплю, купишь	deck#4	due@2020-10-11 22:38:20
луна	moon	nom pl луны	deck#6	due@2021-09-07 20:48:10
пускать/пустить (+a)	to allow; let in; let go	p: пущу, пустишь	due@2020-09-12 20:48:28
вместо (+g)	instead of	deck#2	due@2020-09-13 08:44:59
несмотря (на +a)	in spite of	due@2020-09-13 22:34:40
кулак	fist; kulak (rich peasant)	g sg кулака	due@2020-09-12 20:48:38
кухня	kitchen	g pl кухонь	deck#4	due@2020-10-11 22:40:20
любовь (f)	love	g sg любви; inst sg любовью, d sg/pr sg любви	deck#5	due@2020-12-11 20:48:44
рисунок	drawing	g sg рисунка	deck#3	due@2020-09-19 20:48:48
слой	layer, stratum	nom pl слой, g pl слоев	due@2020-09-13 22:35:24
тема	subject, topic, theme	deck#4	due@2020-10-11 22:38:28
